"Plot Title: Haa Damthang"
"#","Date Time, GMT+06:00","PAR, uE (LGR S/N: 10364436, SEN S/N: 10340315, LBL: Photosynthesis)","Temp, °F (LGR S/N: 10364436, SEN S/N: 10344948, LBL: Temperature)","RH, % (LGR S/N: 10364436, SEN S/N: 10344948, LBL: Relative Humdity )","Water Content, m³/m³ (LGR S/N: 10364436, SEN S/N: 10346471, LBL: Rainfall)","Rain, in (LGR S/N: 10364436, SEN S/N: 10364405, LBL: Rainfall)"
33735,04/21/16 04:29:53 PM,383.7,61.934,45.500,0.1619,0.000
33736,04/21/16 04:39:53 PM,301.2,60.690,46.300,0.1615,0.000
33737,04/21/16 04:49:53 PM,211.2,59.745,48.500,0.1619,0.000
33738,04/21/16 04:59:53 PM,153.7,58.885,49.600,0.1623,0.000
33739,04/21/16 05:09:53 PM,113.7,58.798,50.500,0.1623,0.000
33740,04/21/16 05:19:53 PM,133.7,58.755,48.400,0.1629,0.000
33741,04/21/16 05:29:53 PM,111.2,57.893,49.300,0.1634,0.000
33742,04/21/16 05:39:53 PM,108.7,57.679,48.300,0.1634,0.000
33743,04/21/16 05:49:53 PM,63.7,57.679,47.300,0.1642,0.000
33744,04/21/16 05:59:53 PM,61.2,57.420,49.200,0.1648,0.000
33745,04/21/16 06:09:53 PM,18.7,57.031,49.600,0.1648,0.000
33746,04/21/16 06:19:53 PM,8.7,55.429,57.200,0.1656,0.000
33747,04/21/16 06:29:53 PM,3.7,53.515,63.100,0.1663,0.000
33748,04/21/16 06:39:53 PM,1.2,53.645,64.100,0.1667,0.000
33749,04/21/16 06:49:53 PM,1.2,56.122,52.500,0.1671,0.000
33750,04/21/16 06:59:53 PM,1.2,56.383,50.100,0.1677,0.000
33751,04/21/16 07:09:53 PM,1.2,56.469,48.600,0.1681,0.000
33752,04/21/16 07:19:53 PM,1.2,56.944,46.900,0.1681,0.000
33753,04/21/16 07:29:53 PM,1.2,57.031,46.400,0.1685,0.000
33754,04/21/16 07:39:53 PM,1.2,56.426,47.600,0.1689,0.000
33755,04/21/16 07:49:53 PM,1.2,55.949,48.500,0.1689,0.000
33756,04/21/16 07:59:53 PM,1.2,53.951,51.900,0.1689,0.000
33757,04/21/16 08:09:53 PM,1.2,51.544,63.700,0.1699,0.000
33758,04/21/16 08:19:53 PM,1.2,50.268,67.200,0.1699,0.000
33759,04/21/16 08:29:53 PM,1.2,49.073,69.300,0.1699,0.000
33760,04/21/16 08:39:53 PM,1.2,48.672,70.600,0.1703,0.000
33761,04/21/16 08:49:53 PM,1.2,49.604,69.400,0.1709,0.000
33762,04/21/16 08:59:53 PM,1.2,47.647,75.300,0.1714,0.000
33763,04/21/16 09:09:53 PM,1.2,47.914,75.000,0.1709,0.000
33764,04/21/16 09:19:53 PM,1.2,47.467,75.000,0.1709,0.000
33765,04/21/16 09:29:53 PM,1.2,47.512,75.100,0.1714,0.000
33766,04/21/16 09:39:53 PM,1.2,47.154,73.500,0.1718,0.000
33767,04/21/16 09:49:53 PM,1.2,47.019,73.700,0.1718,0.000
33768,04/21/16 09:59:53 PM,1.2,46.526,75.000,0.1718,0.000
33769,04/21/16 10:09:53 PM,1.2,46.346,76.100,0.1724,0.000
33770,04/21/16 10:19:53 PM,1.2,46.616,75.400,0.1728,0.000
33771,04/21/16 10:29:53 PM,1.2,47.512,74.700,0.1724,0.000
33772,04/21/16 10:39:53 PM,1.2,47.467,74.600,0.1724,0.000
33773,04/21/16 10:49:53 PM,1.2,47.109,77.900,0.1728,0.000
33774,04/21/16 10:59:53 PM,1.2,47.512,75.600,0.1732,0.000
33775,04/21/16 11:09:53 PM,1.2,47.244,74.500,0.1728,0.000
33776,04/21/16 11:19:53 PM,1.2,47.334,73.400,0.1728,0.000
33777,04/21/16 11:29:53 PM,1.2,47.647,73.800,0.1732,0.000
33778,04/21/16 11:39:53 PM,1.2,47.871,77.700,0.1738,0.000
33779,04/21/16 11:49:53 PM,1.2,48.137,72.000,0.1732,0.000
33780,04/21/16 11:59:53 PM,1.2,47.422,74.800,0.1738,0.000
33781,04/22/16 12:09:53 AM,1.2,47.199,76.600,0.1738,0.000
33782,04/22/16 12:19:53 AM,1.2,46.974,75.500,0.1746,0.000
33783,04/22/16 12:29:53 AM,1.2,46.436,76.200,0.1746,0.000
33784,04/22/16 12:39:53 AM,1.2,45.534,77.800,0.1746,0.000
33785,04/22/16 12:49:53 AM,1.2,45.624,80.200,0.1746,0.000
33786,04/22/16 12:59:53 AM,1.2,45.534,80.600,0.1752,0.000
33787,04/22/16 01:09:53 AM,1.2,45.579,82.100,0.1746,0.000
33788,04/22/16 01:19:53 AM,1.2,46.571,78.500,0.1746,0.000
33789,04/22/16 01:29:53 AM,1.2,47.019,76.400,0.1756,0.000
33790,04/22/16 01:39:53 AM,1.2,45.624,79.400,0.1756,0.000
33791,04/22/16 01:49:53 AM,1.2,45.444,80.700,0.1756,0.000
33792,04/22/16 01:59:53 AM,1.2,44.809,81.600,0.1762,0.000
33793,04/22/16 02:09:53 AM,1.2,44.991,82.500,0.1765,0.000
33794,04/22/16 02:19:53 AM,1.2,44.856,83.000,0.1765,0.000
33795,04/22/16 02:29:53 AM,1.2,44.946,83.500,0.1765,0.000
33796,04/22/16 02:39:53 AM,1.2,45.262,82.800,0.1769,0.000
33797,04/22/16 02:49:53 AM,1.2,45.217,82.700,0.1765,0.000
33798,04/22/16 02:59:53 AM,1.2,44.674,83.200,0.1769,0.000
33799,04/22/16 03:09:53 AM,1.2,44.537,84.700,0.1769,0.000
33800,04/22/16 03:19:53 AM,1.2,44.901,83.600,0.1775,0.000
33801,04/22/16 03:29:53 AM,1.2,44.901,85.300,0.1769,0.000
33802,04/22/16 03:39:53 AM,1.2,44.901,85.300,0.1769,0.000
33803,04/22/16 03:49:53 AM,1.2,44.582,85.400,0.1779,0.000
33804,04/22/16 03:59:53 AM,1.2,44.492,86.500,0.1775,0.000
33805,04/22/16 04:09:53 AM,1.2,45.036,85.300,0.1775,0.000
33806,04/22/16 04:19:53 AM,1.2,44.355,86.700,0.1779,0.000
33807,04/22/16 04:29:53 AM,1.2,44.719,86.800,0.1783,0.000
33808,04/22/16 04:39:53 AM,1.2,44.764,86.600,0.1783,0.000
33809,04/22/16 04:49:53 AM,1.2,44.856,86.500,0.1803,0.000
33810,04/22/16 04:59:53 AM,1.2,44.263,89.000,0.1885,0.000
33811,04/22/16 05:09:53 AM,1.2,43.808,90.400,0.1913,0.008
33812,04/22/16 05:19:53 AM,1.2,43.990,90.500,0.1926,0.000
33813,04/22/16 05:29:53 AM,1.2,43.945,91.800,0.1948,0.000
33814,04/22/16 05:39:53 AM,3.7,43.671,92.600,0.2012,0.000
33815,04/22/16 05:49:53 AM,11.2,43.488,94.200,0.2047,0.008
33816,04/22/16 05:59:53 AM,21.2,44.082,94.000,0.2073,0.000
33817,04/22/16 06:09:53 AM,26.2,44.218,93.800,0.2087,0.000
33818,04/22/16 06:19:53 AM,33.7,44.082,94.000,0.2092,0.000
33819,04/22/16 06:29:53 AM,48.7,44.445,92.900,0.2092,0.000
33820,04/22/16 06:39:53 AM,78.7,44.946,93.300,0.2092,0.000
33821,04/22/16 06:49:53 AM,148.7,44.991,93.400,0.2095,0.000
33822,04/22/16 06:59:53 AM,183.7,45.444,93.400,0.2087,0.000
33823,04/22/16 07:09:53 AM,258.7,45.851,93.400,0.2087,0.000
33824,04/22/16 07:19:53 AM,683.7,47.109,91.400,0.2083,0.000
33825,04/22/16 07:29:53 AM,453.7,47.781,88.500,0.2073,0.000
33826,04/22/16 07:39:53 AM,878.7,52.992,84.700,0.2070,0.000
33827,04/22/16 07:49:53 AM,521.2,51.458,82.700,0.2064,0.000
33828,04/22/16 07:59:53 AM,906.2,52.554,79.400,0.2070,0.000
33829,04/22/16 08:09:53 AM,1126.2,51.413,80.900,0.2061,0.000
33830,04/22/16 08:19:53 AM,1113.7,52.423,79.600,0.2056,0.000
33831,04/22/16 08:29:53 AM,548.7,54.126,78.100,0.2052,0.000
33832,04/22/16 08:39:53 AM,1281.2,55.081,75.100,0.2035,0.000
33833,04/22/16 08:49:53 AM,1396.2,55.299,76.300,0.2029,0.000
33834,04/22/16 08:59:53 AM,1406.2,56.165,73.100,0.2017,0.000
33835,04/22/16 09:09:53 AM,1553.7,56.556,71.500,0.1999,0.000
33836,04/22/16 09:19:53 AM,541.2,56.599,70.600,0.1985,0.000
33837,04/22/16 09:29:53 AM,1621.2,57.679,70.900,0.1967,0.000
33838,04/22/16 09:39:53 AM,1651.2,57.506,65.600,0.1948,0.000
33839,04/22/16 09:49:53 AM,1668.7,59.272,63.600,0.1935,0.000
33840,04/22/16 09:59:53 AM,1741.2,59.315,58.900,0.1923,0.000
33841,04/22/16 10:09:53 AM,1781.2,59.185,58.700,0.1898,0.000
33842,04/22/16 10:19:53 AM,1788.7,60.217,56.500,0.1885,0.000
33843,04/22/16 10:29:53 AM,1856.2,60.647,54.300,0.1872,0.000
33844,04/22/16 10:39:53 AM,1858.7,61.119,52.400,0.1853,0.000
33845,04/22/16 10:49:53 AM,1881.2,60.733,50.900,0.1840,0.000
33846,04/22/16 10:59:53 AM,1536.2,60.733,48.200,0.1830,0.000
33847,04/22/16 11:09:53 AM,1968.7,61.977,47.800,0.1807,0.000
33848,04/22/16 11:19:53 AM,1936.2,62.447,49.000,0.1793,0.000
33849,04/22/16 11:29:53 AM,1956.2,62.577,46.100,0.1779,0.000
33850,04/22/16 11:39:53 AM,1961.2,63.518,45.000,0.1762,0.000
33851,04/22/16 11:49:53 AM,1951.2,65.658,39.100,0.1738,0.000
33852,04/22/16 11:59:53 AM,1956.2,64.974,34.200,0.1728,0.000
33853,04/22/16 12:09:53 PM,1943.7,64.418,35.400,0.1709,0.000
33854,04/22/16 12:19:53 PM,1913.7,63.518,34.600,0.1689,0.000
33855,04/22/16 12:29:53 PM,1908.7,64.459,33.000,0.1671,0.000
33856,04/22/16 12:39:53 PM,1933.7,66.301,34.600,0.1656,0.000
33857,04/22/16 12:49:53 PM,1896.2,65.658,34.600,0.1638,0.000
33858,04/22/16 12:59:53 PM,1876.2,65.403,36.700,0.1619,0.000
33859,04/22/16 01:09:53 PM,1861.2,64.760,34.100,0.1604,0.000
33860,04/22/16 01:19:53 PM,1813.7,64.247,35.100,0.1596,0.000
33861,04/22/16 01:29:53 PM,1791.2,63.648,35.900,0.1581,0.000
33862,04/22/16 01:39:53 PM,1731.2,63.946,37.400,0.1566,0.000
33863,04/22/16 01:49:53 PM,1693.7,63.475,37.700,0.1558,0.000
33864,04/22/16 01:59:53 PM,1686.2,63.262,37.900,0.1542,0.000
33865,04/22/16 02:09:53 PM,1578.7,62.962,40.100,0.1527,0.000
33866,04/22/16 02:19:53 PM,1643.7,62.791,40.800,0.1523,0.000
33867,04/22/16 02:29:53 PM,386.2,60.089,43.000,0.1519,0.000
33868,04/22/16 02:39:53 PM,586.2,60.217,43.800,0.1514,0.000
33869,04/22/16 02:49:53 PM,283.7,57.117,50.600,0.1519,0.000
33870,04/22/16 02:59:53 PM,921.2,55.081,61.900,0.1547,0.000
33871,04/22/16 03:09:53 PM,1281.2,55.125,64.000,0.1538,0.000
33872,04/22/16 03:19:53 PM,413.7,55.168,62.300,0.1527,0.000
33873,04/22/16 03:29:53 PM,336.2,54.777,62.300,0.1532,0.000
33874,04/22/16 03:39:53 PM,306.2,52.947,68.100,0.1570,0.000
33875,04/22/16 03:49:53 PM,226.2,51.544,74.900,0.1619,0.000
33876,04/22/16 03:59:53 PM,376.2,50.974,79.400,0.1642,0.008
33877,04/22/16 04:09:53 PM,281.2,50.576,80.800,0.1663,0.000
33878,04/22/16 04:19:53 PM,223.7,51.062,83.300,0.1685,0.008
33879,04/22/16 04:29:53 PM,163.7,50.533,86.700,0.1695,0.000
33880,04/22/16 04:39:53 PM,151.2,50.400,87.300,0.1714,0.000
33881,04/22/16 04:49:53 PM,161.2,50.356,86.600,0.1724,0.000
33882,04/22/16 04:59:53 PM,108.7,50.311,85.700,0.1732,0.000
33883,04/22/16 05:09:53 PM,38.7,50.223,86.500,0.1762,0.000
33884,04/22/16 05:19:53 PM,36.2,49.825,87.100,0.1793,0.000
33885,04/22/16 05:29:53 PM,33.7,48.938,90.100,0.1843,0.008
33886,04/22/16 05:39:53 PM,11.2,48.717,90.300,0.1945,0.008
33887,04/22/16 05:49:53 PM,13.7,48.850,90.600,0.2061,0.008
33888,04/22/16 05:59:53 PM,18.7,48.583,91.900,0.2182,0.016
33889,04/22/16 06:09:53 PM,11.2,48.450,92.500,0.2203,0.000
33890,04/22/16 06:19:53 PM,3.7,48.538,93.100,0.2211,0.000
33891,04/22/16 06:29:53 PM,1.2,48.583,93.500,0.2245,0.000
33892,04/22/16 06:39:53 PM,1.2,48.493,93.700,0.2245,0.000
33893,04/22/16 06:49:53 PM,1.2,48.227,93.800,0.2245,0.008
33894,04/22/16 06:59:53 PM,1.2,48.583,93.900,0.2249,0.000
33895,04/22/16 07:09:53 PM,1.2,48.315,94.300,0.2254,0.000
33896,04/22/16 07:19:53 PM,1.2,48.405,94.500,0.2269,0.000
33897,04/22/16 07:29:53 PM,1.2,48.360,93.600,0.2266,0.000
33898,04/22/16 07:39:53 PM,1.2,48.182,92.900,0.2269,0.000
33899,04/22/16 07:49:53 PM,1.2,48.450,93.600,0.2269,0.000
33900,04/22/16 07:59:53 PM,1.2,48.628,92.000,0.2269,0.000
33901,04/22/16 08:09:53 PM,1.2,48.717,91.100,0.2277,0.000
33902,04/22/16 08:19:53 PM,1.2,48.583,90.800,0.2282,0.000
33903,04/22/16 08:29:53 PM,1.2,48.137,91.500,0.2306,0.008
33904,04/22/16 08:39:53 PM,1.2,47.602,93.000,0.2306,0.000
33905,04/22/16 08:49:53 PM,1.2,47.422,93.800,0.2306,0.000
33906,04/22/16 08:59:53 PM,1.2,47.557,93.900,0.2303,0.000
33907,04/22/16 09:09:53 PM,1.2,47.334,95.000,0.2306,0.000
33908,04/22/16 09:19:53 PM,1.2,47.244,95.000,0.2306,0.000
33909,04/22/16 09:29:53 PM,1.2,47.154,94.100,0.2303,0.000
33910,04/22/16 09:39:53 PM,1.2,46.931,95.300,0.2299,0.000
33911,04/22/16 09:49:53 PM,1.2,47.154,94.900,0.2299,0.000
33912,04/22/16 09:59:53 PM,1.2,46.974,94.900,0.2294,0.000
33913,04/22/16 10:09:53 PM,1.2,47.244,95.000,0.2299,0.000
33914,04/22/16 10:19:53 PM,1.2,47.422,94.500,0.2291,0.000
33915,04/22/16 10:29:53 PM,1.2,46.974,95.000,0.2291,0.000
33916,04/22/16 10:39:53 PM,1.2,47.154,95.100,0.2294,0.000
33917,04/22/16 10:49:53 PM,1.2,47.334,95.200,0.2286,0.000
33918,04/22/16 10:59:53 PM,1.2,47.199,95.100,0.2286,0.000
33919,04/22/16 11:09:53 PM,1.2,47.422,94.700,0.2286,0.000
33920,04/22/16 11:19:53 PM,1.2,47.422,94.900,0.2282,0.000
33921,04/22/16 11:29:53 PM,1.2,47.289,94.700,0.2282,0.000
33922,04/22/16 11:39:53 PM,1.2,47.019,95.400,0.2282,0.000
33923,04/22/16 11:49:53 PM,1.2,47.557,93.900,0.2282,0.000
33924,04/22/16 11:59:53 PM,1.2,47.377,94.200,0.2277,0.000
33925,04/23/16 12:09:53 AM,1.2,47.377,94.000,0.2282,0.000
33926,04/23/16 12:19:53 AM,1.2,47.244,93.700,0.2282,0.000
33927,04/23/16 12:29:53 AM,1.2,47.154,94.700,0.2277,0.000
33928,04/23/16 12:39:53 AM,1.2,47.154,94.900,0.2277,0.000
33929,04/23/16 12:49:53 AM,1.2,46.661,95.700,0.2277,0.000
33930,04/23/16 12:59:53 AM,1.2,46.481,95.900,0.2277,0.000
33931,04/23/16 01:09:53 AM,1.2,46.076,96.000,0.2277,0.000
33932,04/23/16 01:19:53 AM,1.2,45.399,96.000,0.2282,0.000
33933,04/23/16 01:29:53 AM,1.2,45.036,96.600,0.2282,0.000
33934,04/23/16 01:39:53 AM,1.2,44.764,96.700,0.2282,0.000
33935,04/23/16 01:49:53 AM,1.2,44.492,97.000,0.2282,0.000
33936,04/23/16 01:59:53 AM,1.2,44.127,96.900,0.2286,0.000
33937,04/23/16 02:09:53 AM,1.2,43.900,97.000,0.2286,0.000
33938,04/23/16 02:19:53 AM,1.2,44.582,96.000,0.2286,0.000
33939,04/23/16 02:29:53 AM,1.2,43.990,96.900,0.2286,0.000
33940,04/23/16 02:39:53 AM,1.2,43.579,96.100,0.2286,0.000
33941,04/23/16 02:49:53 AM,1.2,43.306,95.900,0.2291,0.000
33942,04/23/16 02:59:53 AM,1.2,42.525,96.500,0.2291,0.000
33943,04/23/16 03:09:53 AM,1.2,42.616,97.000,0.2291,0.000
33944,04/23/16 03:19:53 AM,1.2,42.433,96.400,0.2291,0.000
33945,04/23/16 03:29:53 AM,1.2,42.755,95.700,0.2291,0.000
33946,04/23/16 03:39:53 AM,1.2,42.663,94.800,0.2291,0.000
33947,04/23/16 03:49:53 AM,1.2,43.306,93.900,0.2291,0.000
33948,04/23/16 03:59:53 AM,1.2,42.984,94.500,0.2291,0.000
33949,04/23/16 04:09:53 AM,1.2,42.939,95.000,0.2286,0.000
33950,04/23/16 04:19:53 AM,1.2,42.616,95.600,0.2286,0.000
33951,04/23/16 04:29:53 AM,1.2,42.478,95.500,0.2282,0.000
33952,04/23/16 04:39:53 AM,1.2,42.017,95.000,0.2286,0.000
33953,04/23/16 04:49:53 AM,1.2,42.064,95.400,0.2282,0.000
33954,04/23/16 04:59:53 AM,1.2,42.386,95.000,0.2286,0.000
33955,04/23/16 05:09:53 AM,1.2,42.294,94.100,0.2282,0.000
33956,04/23/16 05:19:53 AM,1.2,42.156,93.500,0.2282,0.000
33957,04/23/16 05:29:53 AM,6.2,42.433,94.000,0.2282,0.000
33958,04/23/16 05:39:53 AM,21.2,42.294,93.200,0.2282,0.000
33959,04/23/16 05:49:53 AM,43.7,41.601,93.600,0.2277,0.000
33960,04/23/16 05:59:53 AM,71.2,41.787,92.200,0.2282,0.000
33961,04/23/16 06:09:53 AM,106.2,42.017,91.100,0.2277,0.000
33962,04/23/16 06:19:53 AM,111.2,41.369,93.100,0.2277,0.000
33963,04/23/16 06:29:53 AM,133.7,41.416,91.800,0.2277,0.000
33964,04/23/16 06:39:53 AM,153.7,41.230,92.000,0.2277,0.000
33965,04/23/16 06:49:53 AM,178.7,41.230,92.500,0.2277,0.000
33966,04/23/16 06:59:53 AM,346.2,41.648,92.400,0.2274,0.000
33967,04/23/16 07:09:53 AM,478.7,44.218,90.200,0.2269,0.000
33968,04/23/16 07:19:53 AM,571.2,44.537,89.000,0.2262,0.000
33969,04/23/16 07:29:53 AM,671.2,47.244,86.000,0.2257,0.000
33970,04/23/16 07:39:53 AM,728.7,48.672,84.700,0.2249,0.000
33971,04/23/16 07:49:53 AM,811.2,50.841,78.900,0.2245,0.000
33972,04/23/16 07:59:53 AM,886.2,51.017,77.900,0.2237,0.000
33973,04/23/16 08:09:53 AM,978.7,54.604,71.500,0.2237,0.000
33974,04/23/16 08:19:53 AM,1058.7,55.515,69.100,0.2229,0.000
33975,04/23/16 08:29:53 AM,1163.7,56.426,60.300,0.2216,0.000
33976,04/23/16 08:39:53 AM,1188.7,56.858,60.100,0.2208,0.000
33977,04/23/16 08:49:53 AM,1223.7,57.333,56.100,0.2219,0.000
33978,04/23/16 08:59:53 AM,1363.7,57.420,54.400,0.2219,0.000
33979,04/23/16 09:09:53 AM,1391.2,58.498,51.900,0.2203,0.000
33980,04/23/16 09:19:53 AM,1436.2,58.582,48.600,0.2182,0.000
33981,04/23/16 09:29:53 AM,1486.2,59.401,37.800,0.2164,0.000
33982,04/23/16 09:39:53 AM,1516.2,61.162,34.800,0.2153,0.000
33983,04/23/16 09:49:53 AM,1586.2,61.891,32.600,0.2134,0.000
33984,04/23/16 09:59:53 AM,1606.2,61.804,33.500,0.2117,0.000
33985,04/23/16 10:09:53 AM,1651.2,61.462,32.900,0.2100,0.000
33986,04/23/16 10:19:53 AM,1693.7,61.075,31.900,0.2087,0.000
33987,04/23/16 10:29:53 AM,1743.7,61.891,31.000,0.2064,0.000
33988,04/23/16 10:39:53 AM,1761.2,62.748,30.400,0.2056,0.000
33989,04/23/16 10:49:53 AM,1763.7,62.191,32.600,0.2029,0.000
33990,04/23/16 10:59:53 AM,1796.2,61.333,29.000,0.2008,0.000
33991,04/23/16 11:09:53 AM,1886.2,62.447,29.000,0.1990,0.000
33992,04/23/16 11:19:53 AM,1891.2,63.176,29.600,0.1981,0.000
33993,04/23/16 11:29:53 AM,1868.7,64.288,28.700,0.1958,0.000
33994,04/23/16 11:39:53 AM,1863.7,63.005,31.200,0.1939,0.000
33995,04/23/16 11:49:53 AM,1871.2,62.362,27.500,0.1917,0.000
33996,04/23/16 11:59:53 AM,1906.2,63.775,31.900,0.1898,0.000
33997,04/23/16 12:09:53 PM,1876.2,62.233,28.200,0.1881,0.000
33998,04/23/16 12:19:53 PM,1903.7,63.347,29.100,0.1866,0.000
33999,04/23/16 12:29:53 PM,1891.2,61.376,29.200,0.1849,0.000
34000,04/23/16 12:39:53 PM,1911.2,62.919,27.000,0.1840,0.000
34001,04/23/16 12:49:53 PM,1831.2,63.561,31.900,0.1826,0.000
34002,04/23/16 12:59:53 PM,1858.7,62.191,31.200,0.1813,0.000
34003,04/23/16 01:09:53 PM,1861.2,61.590,33.800,0.1793,0.000
34004,04/23/16 01:19:53 PM,513.7,61.290,30.800,0.1789,0.000
34005,04/23/16 01:29:53 PM,506.2,62.406,32.200,0.1779,0.000
34006,04/23/16 01:39:53 PM,486.2,60.861,32.700,0.1775,0.000
34007,04/23/16 01:49:53 PM,1031.2,62.490,33.300,0.1752,0.000
34008,04/23/16 01:59:53 PM,553.7,60.948,34.500,0.1789,0.000
34009,04/23/16 02:09:53 PM,973.7,61.032,33.800,0.1775,0.000
34010,04/23/16 02:19:53 PM,271.2,60.303,36.300,0.1752,0.000
34011,04/23/16 02:29:53 PM,483.7,59.873,37.400,0.1765,0.000
34012,04/23/16 02:39:53 PM,338.7,59.572,39.200,0.1756,0.000
34013,04/23/16 02:49:53 PM,131.2,58.411,40.200,0.1752,0.000
34014,04/23/16 02:59:53 PM,131.2,57.765,41.600,0.1765,0.000
34015,04/23/16 03:09:53 PM,61.2,57.117,43.100,0.1752,0.000
34016,04/23/16 03:19:53 PM,33.7,55.602,47.200,0.1783,0.000
34017,04/23/16 03:29:53 PM,38.7,52.029,62.800,0.1866,0.008
34018,04/23/16 03:39:53 PM,41.2,51.282,63.300,0.1898,0.000
34019,04/23/16 03:49:53 PM,26.2,49.116,74.400,0.1948,0.008
34020,04/23/16 03:59:53 PM,36.2,48.717,72.900,0.1990,0.008
34021,04/23/16 04:09:53 PM,46.2,47.512,77.600,0.2056,0.008
34022,04/23/16 04:19:53 PM,56.2,47.334,78.300,0.2134,0.008
34023,04/23/16 04:29:53 PM,11.2,47.019,81.400,0.2164,0.000
34024,04/23/16 04:39:53 PM,8.7,46.796,80.600,0.2211,0.008
34025,04/23/16 04:49:53 PM,3.7,46.301,81.900,0.2249,0.008
34026,04/23/16 04:59:53 PM,1.2,46.211,86.200,0.2315,0.008
34027,04/23/16 05:09:53 PM,3.7,45.806,89.200,0.2421,0.016
34028,04/23/16 05:19:53 PM,21.2,45.262,91.000,0.2553,0.024
34029,04/23/16 05:29:53 PM,156.2,45.489,91.100,0.2582,0.016
34030,04/23/16 05:39:53 PM,76.2,45.399,89.100,0.2585,0.000
34031,04/23/16 05:49:53 PM,38.7,45.399,90.200,0.2582,0.008
34032,04/23/16 05:59:53 PM,31.2,45.262,90.400,0.2579,0.000
34033,04/23/16 06:09:53 PM,3.7,45.624,92.400,0.2571,0.000
34034,04/23/16 06:19:53 PM,1.2,45.534,92.500,0.2585,0.000
34035,04/23/16 06:29:53 PM,1.2,45.354,94.300,0.2579,0.000
34036,04/23/16 06:39:53 PM,1.2,45.082,94.100,0.2600,0.008
34037,04/23/16 06:49:53 PM,1.2,44.946,94.100,0.2604,0.000
34038,04/23/16 06:59:53 PM,1.2,44.856,93.300,0.2596,0.008
34039,04/23/16 07:09:53 PM,1.2,44.901,92.700,0.2589,0.000
34040,04/23/16 07:19:53 PM,1.2,44.764,93.900,0.2585,0.000
34041,04/23/16 07:29:53 PM,1.2,44.627,94.200,0.2582,0.000
34042,04/23/16 07:39:53 PM,1.2,44.719,94.500,0.2575,0.000
34043,04/23/16 07:49:53 PM,1.2,44.764,93.800,0.2571,0.000
34044,04/23/16 07:59:53 PM,1.2,44.445,94.100,0.2567,0.000
34045,04/23/16 08:09:53 PM,1.2,44.173,94.900,0.2560,0.000
34046,04/23/16 08:19:53 PM,1.2,44.037,95.700,0.2567,0.000
34047,04/23/16 08:29:53 PM,1.2,44.218,96.200,0.2575,0.000
34048,04/23/16 08:39:53 PM,1.2,44.173,95.800,0.2571,0.000
34049,04/23/16 08:49:53 PM,1.2,44.310,95.400,0.2564,0.000
34050,04/23/16 08:59:53 PM,1.2,44.809,93.500,0.2567,0.000
34051,04/23/16 09:09:53 PM,1.2,44.263,94.100,0.2579,0.000
34052,04/23/16 09:19:53 PM,1.2,44.310,95.000,0.2607,0.008
34053,04/23/16 09:29:53 PM,1.2,44.173,96.000,0.2646,0.016
34054,04/23/16 09:39:53 PM,1.2,44.218,96.500,0.2653,0.008
34055,04/23/16 09:49:53 PM,1.2,44.627,94.300,0.2664,0.000
34056,04/23/16 09:59:53 PM,1.2,44.218,94.200,0.2660,0.000
34057,04/23/16 10:09:53 PM,1.2,43.808,95.600,0.2657,0.000
34058,04/23/16 10:19:53 PM,1.2,43.671,96.500,0.2650,0.000
34059,04/23/16 10:29:53 PM,1.2,43.716,96.600,0.2646,0.000
34060,04/23/16 10:39:53 PM,1.2,43.763,96.200,0.2639,0.000
34061,04/23/16 10:49:53 PM,1.2,43.488,96.000,0.2635,0.008
34062,04/23/16 10:59:53 PM,1.2,43.351,95.900,0.2632,0.000
34063,04/23/16 11:09:53 PM,1.2,43.396,95.900,0.2653,0.000
34064,04/23/16 11:19:53 PM,1.2,43.075,95.500,0.2670,0.008
34065,04/23/16 11:29:53 PM,1.2,43.075,93.800,0.2670,0.000
34066,04/23/16 11:39:53 PM,1.2,42.755,93.800,0.2666,0.000
34067,04/23/16 11:49:53 PM,1.2,42.847,93.300,0.2664,0.008
34068,04/23/16 11:59:53 PM,1.2,42.755,93.900,0.2670,0.000
34069,04/24/16 12:09:53 AM,1.2,42.478,93.900,0.2680,0.008
34070,04/24/16 12:19:53 AM,1.2,42.570,93.300,0.2677,0.000
34071,04/24/16 12:29:53 AM,1.2,42.939,91.800,0.2670,0.000
34072,04/24/16 12:39:53 AM,1.2,42.755,91.900,0.2670,0.000
34073,04/24/16 12:49:53 AM,1.2,42.341,93.700,0.2664,0.008
34074,04/24/16 12:59:53 AM,1.2,42.570,92.400,0.2660,0.000
34075,04/24/16 01:09:53 AM,1.2,42.755,91.700,0.2657,0.000
34076,04/24/16 01:19:53 AM,1.2,43.075,90.800,0.2653,0.000
34077,04/24/16 01:29:53 AM,1.2,42.984,90.000,0.2650,0.000
34078,04/24/16 01:39:53 AM,1.2,42.984,90.500,0.2646,0.000
34079,04/24/16 01:49:53 AM,1.2,43.671,88.300,0.2642,0.000
34080,04/24/16 01:59:53 AM,1.2,44.263,86.000,0.2642,0.000
34081,04/24/16 02:09:53 AM,1.2,43.671,88.300,0.2639,0.000
34082,04/24/16 02:19:53 AM,1.2,43.716,88.200,0.2632,0.000
34083,04/24/16 02:29:53 AM,1.2,43.945,87.200,0.2635,0.000
34084,04/24/16 02:39:53 AM,1.2,43.808,87.100,0.2635,0.000
