"Plot Title: b0004a15"
"#","Date Time, GMT+06:00","H08 Temp., °F (LGR S/N: 368110)","H08 High Res. Temp., °F (LGR S/N: 368110)","GCap. RH, % (LGR S/N: 368110)"
9475,06/12/04 06:00:00 AM,58.73,58.69,93.30
9476,06/12/04 07:00:00 AM,59.41,59.13,90.10
9477,06/12/04 08:00:00 AM,60.12,60.46,85.30
9478,06/12/04 09:00:00 AM,63.54,63.54,76.10
9479,06/12/04 10:00:00 AM,66.96,67.17,63.60
9480,06/12/04 11:00:00 AM,71.08,71.17,55.40
9481,06/12/04 12:00:00 PM,71.76,71.76,56.90
9482,06/12/04 01:00:00 PM,71.76,71.98,55.40
9483,06/12/04 02:00:00 PM,66.27,66.45,77.50
9484,06/12/04 03:00:00 PM,69.03,69.15,68.70
9485,06/12/04 04:00:00 PM,71.08,71.33,55.90
9486,06/12/04 05:00:00 PM,68.34,68.38,70.20
9487,06/12/04 06:00:00 PM,66.27,66.24,75.60
9488,06/12/04 07:00:00 PM,63.54,63.54,93.30
9489,06/12/04 08:00:00 PM,61.48,61.74,100.50
9490,06/12/04 09:00:00 PM,61.48,61.52,101.10
9491,06/12/04 10:00:00 PM,60.80,61.05,103.00
9492,06/12/04 11:00:00 PM,60.80,60.62,98.10
9493,06/13/04 12:00:00 AM,59.41,59.76,98.80
9494,06/13/04 01:00:00 AM,59.41,59.47,98.10
9495,06/13/04 02:00:00 AM,58.73,58.95,98.80
9496,06/13/04 03:00:00 AM,58.05,58.05,97.80
9497,06/13/04 04:00:00 AM,58.05,57.92,95.60
9498,06/13/04 05:00:00 AM,58.05,57.78,94.10
9499,06/13/04 06:00:00 AM,58.05,57.83,95.60
9500,06/13/04 07:00:00 AM,58.73,58.98,93.70
9501,06/13/04 08:00:00 AM,59.41,59.68,90.90
9502,06/13/04 09:00:00 AM,60.80,60.71,87.10
9503,06/13/04 10:00:00 AM,61.48,61.39,87.10
9504,06/13/04 11:00:00 AM,60.12,60.15,96.00
9505,06/13/04 12:00:00 PM,61.48,61.27,91.70
9506,06/13/04 01:00:00 PM,63.54,63.88,84.50
9507,06/13/04 02:00:00 PM,64.22,64.31,87.10
9508,06/13/04 03:00:00 PM,62.17,62.13,93.30
9509,06/13/04 04:00:00 PM,61.48,61.52,95.60
9510,06/13/04 05:00:00 PM,61.48,61.57,97.40
9511,06/13/04 06:00:00 PM,61.48,61.52,100.20
9512,06/13/04 07:00:00 PM,62.17,61.86,95.60
9513,06/13/04 08:00:00 PM,60.80,60.87,98.80
9514,06/13/04 09:00:00 PM,60.80,60.58,101.80
9515,06/13/04 10:00:00 PM,60.12,59.97,102.40
9516,06/13/04 11:00:00 PM,58.73,58.82,103.00
9517,06/14/04 12:00:00 AM,58.73,58.60,103.00
9518,06/14/04 01:00:00 AM,58.05,58.30,102.70
9519,06/14/04 02:00:00 AM,58.05,57.96,103.60
9520,06/14/04 03:00:00 AM,58.05,57.78,103.30
9521,06/14/04 04:00:00 AM,58.73,58.64,97.80
9522,06/14/04 05:00:00 AM,58.05,58.26,99.50
9523,06/14/04 06:00:00 AM,58.05,57.96,99.20
9524,06/14/04 07:00:00 AM,58.73,58.69,98.80
9525,06/14/04 08:00:00 AM,59.41,59.54,96.00
9526,06/14/04 09:00:00 AM,60.80,60.84,94.90
9527,06/14/04 10:00:00 AM,62.85,62.89,83.60
9528,06/14/04 11:00:00 AM,66.27,66.40,78.90
9529,06/14/04 12:00:00 PM,67.66,67.39,71.70
9530,06/14/04 01:00:00 PM,66.96,66.88,79.40
9531,06/14/04 02:00:00 PM,64.90,64.78,88.00
9532,06/14/04 03:00:00 PM,64.90,64.96,87.10
9533,06/14/04 04:00:00 PM,67.66,67.86,75.60
9534,06/14/04 05:00:00 PM,67.66,67.73,77.00
9535,06/14/04 06:00:00 PM,66.27,66.54,79.40
9536,06/14/04 07:00:00 PM,64.90,64.81,83.60
9537,06/14/04 08:00:00 PM,62.17,62.26,94.10
9538,06/14/04 09:00:00 PM,60.80,60.49,98.80
9539,06/14/04 10:00:00 PM,60.12,60.24,101.10
9540,06/14/04 11:00:00 PM,60.12,60.03,103.00
9541,06/15/04 12:00:00 AM,60.12,59.81,103.60
9542,06/15/04 01:00:00 AM,59.41,59.72,103.60
9543,06/15/04 02:00:00 AM,59.41,59.68,103.30
9544,06/15/04 03:00:00 AM,59.41,59.47,103.00
9545,06/15/04 04:00:00 AM,59.41,59.16,102.70
9546,06/15/04 05:00:00 AM,58.73,58.91,103.30
9547,06/15/04 06:00:00 AM,58.73,58.69,103.60
9548,06/15/04 07:00:00 AM,59.41,59.41,103.30
9549,06/15/04 08:00:00 AM,61.48,61.70,93.70
9550,06/15/04 09:00:00 AM,63.54,63.84,83.10
9551,06/15/04 10:00:00 AM,66.96,66.92,75.60
9552,06/15/04 11:00:00 AM,72.46,72.25,62.10
9553,06/15/04 12:00:00 PM,75.22,75.31,54.30
9554,06/15/04 01:00:00 PM,75.22,75.49,53.30
9555,06/15/04 02:00:00 PM,76.62,76.66,53.30
9556,06/15/04 03:00:00 PM,75.22,75.58,57.40
9557,06/15/04 04:00:00 PM,76.62,76.57,56.40
9558,06/15/04 05:00:00 PM,69.03,69.22,76.10
9559,06/15/04 06:00:00 PM,69.03,68.97,75.10
9560,06/15/04 07:00:00 PM,67.66,67.86,74.60
9561,06/15/04 08:00:00 PM,64.90,64.65,84.90
9562,06/15/04 09:00:00 PM,63.54,63.41,87.50
9563,06/15/04 10:00:00 PM,62.85,62.82,90.10
9564,06/15/04 11:00:00 PM,62.17,62.47,91.70
9565,06/16/04 12:00:00 AM,62.17,62.42,92.90
9566,06/16/04 01:00:00 AM,61.48,61.48,96.30
9567,06/16/04 02:00:00 AM,61.48,61.27,97.80
9568,06/16/04 03:00:00 AM,60.80,60.53,101.10
9569,06/16/04 04:00:00 AM,60.12,59.97,103.60
9570,06/16/04 05:00:00 AM,59.41,59.72,101.50
9571,06/16/04 06:00:00 AM,60.12,59.97,103.00
9572,06/16/04 07:00:00 AM,60.80,60.62,100.50
9573,06/16/04 08:00:00 AM,63.54,63.45,89.70
9574,06/16/04 09:00:00 AM,66.27,66.49,74.60
9575,06/16/04 10:00:00 AM,68.34,68.63,69.70
9576,06/16/04 11:00:00 AM,71.76,71.55,64.60
9577,06/16/04 12:00:00 PM,72.46,72.16,70.20
9578,06/16/04 01:00:00 PM,75.92,76.01,53.80
9579,06/16/04 02:00:00 PM,72.46,72.41,64.60
9580,06/16/04 03:00:00 PM,71.08,70.83,70.20
9581,06/16/04 04:00:00 PM,70.39,70.56,80.80
9582,06/16/04 05:00:00 PM,71.08,70.99,67.20
9583,06/16/04 06:00:00 PM,71.08,70.90,65.60
9584,06/16/04 07:00:00 PM,66.96,66.74,83.10
9585,06/16/04 08:00:00 PM,66.96,66.74,76.10
9586,06/16/04 09:00:00 PM,66.27,66.15,76.10
9587,06/16/04 10:00:00 PM,63.54,63.37,88.40
9588,06/16/04 11:00:00 PM,62.85,63.07,90.50
9589,06/17/04 12:00:00 AM,62.17,61.99,93.30
9590,06/17/04 01:00:00 AM,60.80,60.87,95.20
9591,06/17/04 02:00:00 AM,60.12,60.06,92.50
9592,06/17/04 03:00:00 AM,59.41,59.25,95.20
9593,06/17/04 04:00:00 AM,59.41,59.16,94.50
9594,06/17/04 05:00:00 AM,59.41,59.29,93.30
9595,06/17/04 06:00:00 AM,58.05,58.39,94.90
9596,06/17/04 07:00:00 AM,59.41,59.50,90.10
9597,06/17/04 08:00:00 AM,62.17,62.26,83.10
9598,06/17/04 09:00:00 AM,65.59,65.84,73.10
9599,06/17/04 10:00:00 AM,73.15,72.84,57.40
9600,06/17/04 11:00:00 AM,74.53,74.44,50.20
9601,06/17/04 12:00:00 PM,75.92,75.96,48.70
9602,06/17/04 01:00:00 PM,76.62,76.87,50.20
9603,06/17/04 02:00:00 PM,77.31,77.27,51.20
9604,06/17/04 03:00:00 PM,77.31,77.43,54.90
9605,06/17/04 04:00:00 PM,75.92,76.26,55.90
9606,06/17/04 05:00:00 PM,73.15,73.40,60.00
9607,06/17/04 06:00:00 PM,72.46,72.19,62.10
9608,06/17/04 07:00:00 PM,70.39,70.48,65.60
9609,06/17/04 08:00:00 PM,68.34,68.59,72.20
9610,06/17/04 09:00:00 PM,66.96,67.01,76.50
9611,06/17/04 10:00:00 PM,65.59,65.93,79.90
9612,06/17/04 11:00:00 PM,63.54,63.28,89.20
9613,06/18/04 12:00:00 AM,63.54,63.57,88.00
9614,06/18/04 01:00:00 AM,62.85,62.60,92.10
9615,06/18/04 02:00:00 AM,62.17,62.20,94.10
9616,06/18/04 03:00:00 AM,62.17,62.08,95.20
9617,06/18/04 04:00:00 AM,62.17,62.04,94.90
9618,06/18/04 05:00:00 AM,62.17,62.08,94.10
9619,06/18/04 06:00:00 AM,61.48,61.48,97.10
9620,06/18/04 07:00:00 AM,62.85,62.64,90.90
9621,06/18/04 08:00:00 AM,64.90,65.21,81.30
9622,06/18/04 09:00:00 AM,66.96,67.08,74.10
9623,06/18/04 10:00:00 AM,71.08,70.77,63.10
9624,06/18/04 11:00:00 AM,75.22,74.91,55.40
9625,06/18/04 12:00:00 PM,75.22,75.52,54.90
9626,06/18/04 01:00:00 PM,70.39,70.14,81.70
9627,06/18/04 02:00:00 PM,75.92,76.08,54.30
9628,06/18/04 03:00:00 PM,71.08,71.42,71.20
9629,06/18/04 04:00:00 PM,71.76,71.51,69.20
9630,06/18/04 05:00:00 PM,73.15,72.93,61.00
9631,06/18/04 06:00:00 PM,71.08,71.11,63.60
9632,06/18/04 07:00:00 PM,69.03,69.10,69.20
9633,06/18/04 08:00:00 PM,66.96,66.92,77.50
9634,06/18/04 09:00:00 PM,64.90,65.16,82.20
9635,06/18/04 10:00:00 PM,65.59,65.64,78.90
9636,06/18/04 11:00:00 PM,64.22,63.97,85.80
9637,06/19/04 12:00:00 AM,62.85,63.07,88.80
9638,06/19/04 01:00:00 AM,62.85,62.73,90.90
9639,06/19/04 02:00:00 AM,62.17,62.29,92.50
9640,06/19/04 03:00:00 AM,62.17,62.26,91.70
9641,06/19/04 04:00:00 AM,62.17,62.08,91.30
9642,06/19/04 05:00:00 AM,61.48,61.30,94.10
9643,06/19/04 06:00:00 AM,60.80,60.84,93.30
9644,06/19/04 07:00:00 AM,62.17,62.08,92.50
9645,06/19/04 08:00:00 AM,64.22,64.22,84.90
9646,06/19/04 09:00:00 AM,66.96,67.17,73.60
9647,06/19/04 10:00:00 AM,71.08,71.11,64.60
9648,06/19/04 11:00:00 AM,73.15,73.40,58.50
9649,06/19/04 12:00:00 PM,75.22,75.00,55.90
9650,06/19/04 01:00:00 PM,78.01,78.10,49.70
9651,06/19/04 02:00:00 PM,78.71,78.80,47.10
9652,06/19/04 03:00:00 PM,77.31,77.14,50.20
9653,06/19/04 04:00:00 PM,75.22,75.00,58.50
9654,06/19/04 05:00:00 PM,71.76,71.85,69.70
9655,06/19/04 06:00:00 PM,71.08,70.99,72.60
9656,06/19/04 07:00:00 PM,69.03,69.28,71.20
9657,06/19/04 08:00:00 PM,67.66,67.86,74.10
9658,06/19/04 09:00:00 PM,66.96,66.79,75.60
9659,06/19/04 10:00:00 PM,64.22,63.97,82.20
9660,06/19/04 11:00:00 PM,63.54,63.54,84.00
9661,06/20/04 12:00:00 AM,62.85,63.10,84.50
9662,06/20/04 01:00:00 AM,63.54,63.41,82.20
9663,06/20/04 02:00:00 AM,61.48,61.74,90.50
9664,06/20/04 03:00:00 AM,61.48,61.36,92.90
9665,06/20/04 04:00:00 AM,60.12,60.37,98.10
9666,06/20/04 05:00:00 AM,60.12,59.90,101.50
9667,06/20/04 06:00:00 AM,59.41,59.72,102.70
9668,06/20/04 07:00:00 AM,60.80,60.62,99.80
9669,06/20/04 08:00:00 AM,62.85,63.07,89.20
9670,06/20/04 09:00:00 AM,66.27,66.58,76.10
9671,06/20/04 10:00:00 AM,68.34,68.07,74.10
9672,06/20/04 11:00:00 AM,71.76,72.10,58.50
9673,06/20/04 12:00:00 PM,73.15,72.93,64.10
9674,06/20/04 01:00:00 PM,71.76,71.85,64.60
9675,06/20/04 02:00:00 PM,69.71,69.96,74.60
9676,06/20/04 03:00:00 PM,73.15,73.18,62.10
9677,06/20/04 04:00:00 PM,74.53,74.23,59.50
9678,06/20/04 05:00:00 PM,72.46,72.16,66.10
9679,06/20/04 06:00:00 PM,68.34,68.63,79.40
9680,06/20/04 07:00:00 PM,64.22,64.40,89.70
9681,06/20/04 08:00:00 PM,64.90,64.62,89.70
9682,06/20/04 09:00:00 PM,62.85,62.73,100.20
9683,06/20/04 10:00:00 PM,62.17,62.47,99.80
9684,06/20/04 11:00:00 PM,62.17,61.92,100.80
9685,06/21/04 12:00:00 AM,61.48,61.65,101.50
9686,06/21/04 01:00:00 AM,61.48,61.74,100.50
9687,06/21/04 02:00:00 AM,61.48,61.77,98.10
9688,06/21/04 03:00:00 AM,60.80,60.84,102.40
9689,06/21/04 04:00:00 AM,60.80,60.93,100.80
9690,06/21/04 05:00:00 AM,60.12,60.37,103.30
9691,06/21/04 06:00:00 AM,60.12,60.15,103.60
9692,06/21/04 07:00:00 AM,60.12,60.37,103.60
9693,06/21/04 08:00:00 AM,62.17,62.26,101.80
9694,06/21/04 09:00:00 AM,66.27,66.45,83.60
9695,06/21/04 10:00:00 AM,68.34,68.20,73.60
9696,06/21/04 11:00:00 AM,69.03,69.37,75.10
9697,06/21/04 12:00:00 PM,71.08,71.08,69.20
9698,06/21/04 01:00:00 PM,73.15,72.97,63.10
9699,06/21/04 02:00:00 PM,71.08,71.38,70.20
9700,06/21/04 03:00:00 PM,72.46,72.37,67.20
9701,06/21/04 04:00:00 PM,66.27,66.58,89.20
9702,06/21/04 05:00:00 PM,66.96,66.88,87.50
9703,06/21/04 06:00:00 PM,65.59,65.50,91.30
9704,06/21/04 07:00:00 PM,65.59,65.55,93.70
9705,06/21/04 08:00:00 PM,64.22,64.40,95.60
9706,06/21/04 09:00:00 PM,63.54,63.84,97.10
9707,06/21/04 10:00:00 PM,63.54,63.63,98.50
9708,06/21/04 11:00:00 PM,63.54,63.32,96.70
9709,06/22/04 12:00:00 AM,62.85,62.82,98.10
9710,06/22/04 01:00:00 AM,62.17,62.26,100.20
9711,06/22/04 02:00:00 AM,62.17,62.08,101.10
9712,06/22/04 03:00:00 AM,62.17,62.20,100.80
9713,06/22/04 04:00:00 AM,62.17,62.29,100.50
9714,06/22/04 05:00:00 AM,62.17,61.99,99.20
9715,06/22/04 06:00:00 AM,61.48,61.43,101.80
9716,06/22/04 07:00:00 AM,61.48,61.43,103.60
9717,06/22/04 08:00:00 AM,62.85,62.94,97.40
9718,06/22/04 09:00:00 AM,65.59,65.68,88.80
9719,06/22/04 10:00:00 AM,66.96,67.23,78.90
9720,06/22/04 11:00:00 AM,70.39,70.65,68.70
9721,06/22/04 12:00:00 PM,72.46,72.37,67.20
9722,06/22/04 01:00:00 PM,70.39,70.39,73.10
9723,06/22/04 02:00:00 PM,71.76,71.67,67.70
9724,06/22/04 03:00:00 PM,70.39,70.09,72.20
9725,06/22/04 04:00:00 PM,69.03,68.85,76.10
9726,06/22/04 05:00:00 PM,69.03,68.81,71.70
9727,06/22/04 06:00:00 PM,64.90,64.65,91.30
9728,06/22/04 07:00:00 PM,64.90,64.69,88.80
9729,06/22/04 08:00:00 PM,64.22,64.44,86.70
9730,06/22/04 09:00:00 PM,62.85,63.10,90.50
9731,06/22/04 10:00:00 PM,61.48,61.43,100.50
9732,06/22/04 11:00:00 PM,61.48,61.30,100.80
9733,06/23/04 12:00:00 AM,61.48,61.27,100.20
9734,06/23/04 01:00:00 AM,60.80,60.80,100.50
9735,06/23/04 02:00:00 AM,60.80,60.67,98.80
9736,06/23/04 03:00:00 AM,60.12,60.31,101.10
9737,06/23/04 04:00:00 AM,60.12,59.85,98.80
9738,06/23/04 05:00:00 AM,60.12,60.03,100.20
9739,06/23/04 06:00:00 AM,60.12,59.90,98.10
9740,06/23/04 07:00:00 AM,60.80,60.67,95.60
9741,06/23/04 08:00:00 AM,62.17,62.47,88.00
9742,06/23/04 09:00:00 AM,65.59,65.71,78.90
9743,06/23/04 10:00:00 AM,68.34,68.63,69.20
9744,06/23/04 11:00:00 AM,70.39,70.18,65.10
9745,06/23/04 12:00:00 PM,72.46,72.19,63.10
9746,06/23/04 01:00:00 PM,73.83,73.74,60.00
9747,06/23/04 02:00:00 PM,74.53,74.70,57.40
9748,06/23/04 03:00:00 PM,71.08,71.20,62.10
9749,06/23/04 04:00:00 PM,71.08,71.38,60.00
9750,06/23/04 05:00:00 PM,71.76,72.03,57.40
9751,06/23/04 06:00:00 PM,70.39,70.21,60.50
9752,06/23/04 07:00:00 PM,68.34,68.20,65.60
9753,06/23/04 08:00:00 PM,66.27,65.98,70.70
9754,06/23/04 09:00:00 PM,64.22,64.13,79.40
9755,06/23/04 10:00:00 PM,62.17,62.04,86.70
9756,06/23/04 11:00:00 PM,61.48,61.57,88.80
9757,06/24/04 12:00:00 AM,60.80,60.62,90.10
9758,06/24/04 01:00:00 AM,59.41,59.47,94.50
9759,06/24/04 02:00:00 AM,59.41,59.59,96.30
9760,06/24/04 03:00:00 AM,58.73,58.86,96.70
9761,06/24/04 04:00:00 AM,57.36,57.49,98.80
9762,06/24/04 05:00:00 AM,56.66,56.97,100.80
9763,06/24/04 06:00:00 AM,56.66,57.00,98.50
9764,06/24/04 07:00:00 AM,58.73,58.82,95.60
9765,06/24/04 08:00:00 AM,60.80,61.14,88.00
9766,06/24/04 09:00:00 AM,64.22,64.31,81.70
9767,06/24/04 10:00:00 AM,64.90,64.65,78.00
9768,06/24/04 11:00:00 AM,66.96,66.83,71.20
9769,06/24/04 12:00:00 PM,68.34,68.20,67.20
9770,06/24/04 01:00:00 PM,69.71,69.87,61.60
9771,06/24/04 02:00:00 PM,71.08,71.38,59.00
9772,06/24/04 03:00:00 PM,73.15,73.09,53.30
9773,06/24/04 04:00:00 PM,73.83,73.89,52.30
9774,06/24/04 05:00:00 PM,73.15,72.84,53.30
9775,06/24/04 06:00:00 PM,71.08,71.29,56.40
9776,06/24/04 07:00:00 PM,68.34,68.54,64.60
9777,06/24/04 08:00:00 PM,64.90,64.99,78.00
9778,06/24/04 09:00:00 PM,63.54,63.32,84.90
9779,06/24/04 10:00:00 PM,62.17,61.92,89.70
9780,06/24/04 11:00:00 PM,62.17,61.86,89.20
9781,06/25/04 12:00:00 AM,61.48,61.74,88.80
9782,06/25/04 01:00:00 AM,61.48,61.23,90.90
9783,06/25/04 02:00:00 AM,60.12,60.40,91.30
9784,06/25/04 03:00:00 AM,59.41,59.20,92.10
9785,06/25/04 04:00:00 AM,59.41,59.34,97.40
9786,06/25/04 05:00:00 AM,58.73,58.95,98.10
9787,06/25/04 06:00:00 AM,59.41,59.34,95.60
9788,06/25/04 07:00:00 AM,60.80,60.49,92.10
9789,06/25/04 08:00:00 AM,62.17,62.13,86.70
9790,06/25/04 09:00:00 AM,64.22,64.26,80.30
9791,06/25/04 10:00:00 AM,68.34,68.16,70.20
9792,06/25/04 11:00:00 AM,69.03,68.76,67.70
9793,06/25/04 12:00:00 PM,74.53,74.35,53.30
9794,06/25/04 01:00:00 PM,76.62,76.48,50.70
9795,06/25/04 02:00:00 PM,72.46,72.25,71.70
9796,06/25/04 03:00:00 PM,69.03,69.31,79.40
9797,06/25/04 04:00:00 PM,71.76,71.98,69.70
9798,06/25/04 05:00:00 PM,71.76,71.94,64.10
9799,06/25/04 06:00:00 PM,70.39,70.48,65.10
9800,06/25/04 07:00:00 PM,69.03,68.88,69.20
9801,06/25/04 08:00:00 PM,65.59,65.89,80.30
9802,06/25/04 09:00:00 PM,65.59,65.80,79.40
9803,06/25/04 10:00:00 PM,64.22,64.13,86.20
9804,06/25/04 11:00:00 PM,61.48,61.48,100.50
9805,06/26/04 12:00:00 AM,60.80,61.02,102.40
9806,06/26/04 01:00:00 AM,60.80,60.53,101.50
9807,06/26/04 02:00:00 AM,60.12,60.12,103.60
9808,06/26/04 03:00:00 AM,60.12,60.12,102.40
9809,06/26/04 04:00:00 AM,60.12,60.06,102.70
9810,06/26/04 05:00:00 AM,60.12,60.15,102.40
9811,06/26/04 06:00:00 AM,60.12,60.24,102.70
9812,06/26/04 07:00:00 AM,60.80,60.87,100.80
9813,06/26/04 08:00:00 AM,62.85,62.55,92.50
9814,06/26/04 09:00:00 AM,64.90,64.69,88.80
9815,06/26/04 10:00:00 AM,66.27,66.61,86.70
9816,06/26/04 11:00:00 AM,69.03,68.81,81.70
9817,06/26/04 12:00:00 PM,71.08,70.83,73.60
9818,06/26/04 01:00:00 PM,73.83,74.14,62.10
9819,06/26/04 02:00:00 PM,73.15,73.24,67.70
9820,06/26/04 03:00:00 PM,75.92,75.96,59.00
9821,06/26/04 04:00:00 PM,76.62,76.87,56.40
9822,06/26/04 05:00:00 PM,73.15,73.02,60.50
9823,06/26/04 06:00:00 PM,71.76,71.76,61.60
9824,06/26/04 07:00:00 PM,69.03,68.88,70.70
9825,06/26/04 08:00:00 PM,66.27,66.06,78.50
9826,06/26/04 09:00:00 PM,64.90,64.81,82.60
9827,06/26/04 10:00:00 PM,64.90,64.65,81.70
9828,06/26/04 11:00:00 PM,63.54,63.23,88.40
9829,06/27/04 12:00:00 AM,62.17,62.33,90.90
9830,06/27/04 01:00:00 AM,62.17,62.29,91.70
9831,06/27/04 02:00:00 AM,61.48,61.43,97.10
9832,06/27/04 03:00:00 AM,60.80,60.75,100.50
9833,06/27/04 04:00:00 AM,60.12,60.40,99.80
9834,06/27/04 05:00:00 AM,60.80,60.71,97.40
9835,06/27/04 06:00:00 AM,60.80,60.84,96.00
9836,06/27/04 07:00:00 AM,60.80,60.84,97.10
9837,06/27/04 08:00:00 AM,61.48,61.18,96.70
9838,06/27/04 09:00:00 AM,63.54,63.79,88.40
9839,06/27/04 10:00:00 AM,65.59,65.64,84.00
9840,06/27/04 11:00:00 AM,65.59,65.55,85.80
9841,06/27/04 12:00:00 PM,68.34,68.16,77.00
9842,06/27/04 01:00:00 PM,73.83,73.80,57.40
9843,06/27/04 02:00:00 PM,75.92,75.65,56.40
9844,06/27/04 03:00:00 PM,75.22,75.40,56.40
9845,06/27/04 04:00:00 PM,75.92,75.79,55.90
9846,06/27/04 05:00:00 PM,74.53,74.57,57.90
9847,06/27/04 06:00:00 PM,71.76,71.67,63.10
9848,06/27/04 07:00:00 PM,69.03,69.15,69.20
9849,06/27/04 08:00:00 PM,67.66,67.98,72.20
9850,06/27/04 09:00:00 PM,64.22,64.47,85.80
9851,06/27/04 10:00:00 PM,63.54,63.72,90.10
9852,06/27/04 11:00:00 PM,64.22,64.22,87.10
9853,06/28/04 12:00:00 AM,63.54,63.79,87.50
9854,06/28/04 01:00:00 AM,62.85,62.98,89.70
9855,06/28/04 02:00:00 AM,62.17,62.29,92.10
9856,06/28/04 03:00:00 AM,62.17,62.13,91.70
9857,06/28/04 04:00:00 AM,60.80,60.84,96.30
9858,06/28/04 05:00:00 AM,60.12,59.90,98.50
9859,06/28/04 06:00:00 AM,59.41,59.25,100.20
9860,06/28/04 07:00:00 AM,61.48,61.30,94.10
9861,06/28/04 08:00:00 AM,64.90,64.96,79.90
9862,06/28/04 09:00:00 AM,69.03,69.22,66.10
9863,06/28/04 10:00:00 AM,74.53,74.32,54.90
9864,06/28/04 11:00:00 AM,78.01,78.31,46.10
9865,06/28/04 12:00:00 PM,78.01,78.10,52.80
9866,06/28/04 01:00:00 PM,76.62,76.84,56.40
9867,06/28/04 02:00:00 PM,75.92,75.83,58.50
9868,06/28/04 03:00:00 PM,74.53,74.62,61.00
9869,06/28/04 04:00:00 PM,74.53,74.57,57.90
9870,06/28/04 05:00:00 PM,73.15,72.93,61.00
9871,06/28/04 06:00:00 PM,72.46,72.54,60.50
9872,06/28/04 07:00:00 PM,71.76,71.89,59.50
9873,06/28/04 08:00:00 PM,69.71,69.84,65.10
9874,06/28/04 09:00:00 PM,67.66,67.39,73.60
9875,06/28/04 10:00:00 PM,65.59,65.80,81.70
9876,06/28/04 11:00:00 PM,64.90,64.69,87.10
9877,06/29/04 12:00:00 AM,64.22,64.53,85.80
9878,06/29/04 01:00:00 AM,64.22,64.44,87.10
9879,06/29/04 02:00:00 AM,61.48,61.57,102.10
9880,06/29/04 03:00:00 AM,61.48,61.27,102.10
9881,06/29/04 04:00:00 AM,61.48,61.30,103.30
9882,06/29/04 05:00:00 AM,60.80,61.09,100.50
9883,06/29/04 06:00:00 AM,60.80,61.02,101.50
9884,06/29/04 07:00:00 AM,61.48,61.70,101.50
9885,06/29/04 08:00:00 AM,62.17,62.42,97.80
9886,06/29/04 09:00:00 AM,63.54,63.79,93.70
9887,06/29/04 10:00:00 AM,66.96,67.05,82.20
9888,06/29/04 11:00:00 AM,71.08,70.90,71.20
9889,06/29/04 12:00:00 PM,76.62,76.87,59.50
9890,06/29/04 01:00:00 PM,77.31,77.43,56.40
9891,06/29/04 02:00:00 PM,77.31,77.14,57.40
9892,06/29/04 03:00:00 PM,74.53,74.32,62.10
9893,06/29/04 04:00:00 PM,72.46,72.81,61.60
9894,06/29/04 05:00:00 PM,72.46,72.63,61.60
9895,06/29/04 06:00:00 PM,71.08,71.29,63.10
9896,06/29/04 07:00:00 PM,69.71,69.75,67.20
9897,06/29/04 08:00:00 PM,68.34,68.13,73.10
9898,06/29/04 09:00:00 PM,67.66,67.48,74.60
9899,06/29/04 10:00:00 PM,66.27,66.06,79.40
9900,06/29/04 11:00:00 PM,66.27,66.02,78.50
9901,06/30/04 12:00:00 AM,64.90,64.81,83.10
9902,06/30/04 01:00:00 AM,65.59,65.46,78.50
9903,06/30/04 02:00:00 AM,63.54,63.45,86.20
9904,06/30/04 03:00:00 AM,63.54,63.41,84.90
9905,06/30/04 04:00:00 AM,62.17,62.51,85.80
9906,06/30/04 05:00:00 AM,61.48,61.70,85.30
9907,06/30/04 06:00:00 AM,61.48,61.30,85.30
9908,06/30/04 07:00:00 AM,62.17,61.99,84.90
9909,06/30/04 08:00:00 AM,62.85,62.89,83.10
9910,06/30/04 09:00:00 AM,69.03,68.97,66.10
9911,06/30/04 10:00:00 AM,71.76,72.07,53.80
9912,06/30/04 11:00:00 AM,76.62,76.35,47.10
9913,06/30/04 12:00:00 PM,77.31,77.22,49.70
9914,06/30/04 01:00:00 PM,78.01,77.88,50.70
9915,06/30/04 02:00:00 PM,75.92,76.23,55.90
9916,06/30/04 03:00:00 PM,73.83,74.14,59.50
9917,06/30/04 04:00:00 PM,74.53,74.79,57.40
9918,06/30/04 05:00:00 PM,73.83,73.74,57.90
9919,06/30/04 06:00:00 PM,73.83,73.58,56.90
9920,06/30/04 07:00:00 PM,71.08,71.29,63.10
9921,06/30/04 08:00:00 PM,69.71,69.40,68.70
9922,06/30/04 09:00:00 PM,66.96,66.92,76.50
9923,06/30/04 10:00:00 PM,66.27,66.27,81.70
9924,06/30/04 11:00:00 PM,65.59,65.64,84.00
9925,07/01/04 12:00:00 AM,64.90,65.21,85.80
9926,07/01/04 01:00:00 AM,64.22,64.40,88.00
9927,07/01/04 02:00:00 AM,63.54,63.57,90.90
9928,07/01/04 03:00:00 AM,63.54,63.57,90.90
9929,07/01/04 04:00:00 AM,62.85,63.10,90.90
9930,07/01/04 05:00:00 AM,62.85,62.64,90.90
9931,07/01/04 06:00:00 AM,62.17,61.99,93.70
9932,07/01/04 07:00:00 AM,62.85,63.07,89.20
9933,07/01/04 08:00:00 AM,65.59,65.30,73.60
9934,07/01/04 09:00:00 AM,64.22,64.31,78.90
9935,07/01/04 10:00:00 AM,67.66,67.48,71.70
9936,07/01/04 11:00:00 AM,72.46,72.32,55.40
9937,07/01/04 12:00:00 PM,75.92,75.65,44.60
